sno,filepath,label,source,fold_id,duration_sec,duration_samples,sr,channels,bit_depth,md5,extra_meta
409,data/esc50/audio/2-102414-F-17.wav,pouring_water,esc50,2,5.0,220500,44100,1,16,01f31cf342311c15955906ec1b24b112,
410,data/esc50/audio/2-102414-G-17.wav,pouring_water,esc50,2,5.0,220500,44100,1,16,fcae3510c4f2bd24018dfbd1e627b23a,
411,data/esc50/audio/2-102435-A-37.wav,clock_alarm,esc50,2,5.0,220500,44100,1,16,1d5873b8e15c9e663196824c3fe148f2,
412,data/esc50/audio/2-102567-A-35.wav,washing_machine,esc50,2,5.0,220500,44100,1,16,dce85b4bd304e94eb68244149651acaf,
413,data/esc50/audio/2-102567-B-35.wav,washing_machine,esc50,2,5.0,220500,44100,1,16,33b69264e55a70a5ab1b6e106c518da1,
414,data/esc50/audio/2-102567-C-35.wav,washing_machine,esc50,2,5.0,220500,44100,1,16,ab111f29ef0db1b6ce3f93a53d1329ec,
415,data/esc50/audio/2-102567-D-35.wav,washing_machine,esc50,2,5.0,220500,44100,1,16,772c14029a75b02303997fb11dbbe5d4,
416,data/esc50/audio/2-102568-A-35.wav,washing_machine,esc50,2,5.0,220500,44100,1,16,7afd51038cd443e9c640f70e309c816c,
417,data/esc50/audio/2-102581-A-29.wav,drinking_sipping,esc50,2,5.0,220500,44100,1,16,d3a06245576c8c5e59030966a26cae92,
418,data/esc50/audio/2-102581-B-29.wav,drinking_sipping,esc50,2,5.0,220500,44100,1,16,e9bae883e4c2328e2923372b07cccde4,
419,data/esc50/audio/2-102852-A-11.wav,sea_waves,esc50,2,5.0,220500,44100,1,16,64bca4830678c244b62ba3797b3efe3a,
420,data/esc50/audio/2-103423-A-3.wav,cow,esc50,2,5.0,220500,44100,1,16,89e1aee5d45ece84b65af986b3a7489f,
421,data/esc50/audio/2-103424-A-3.wav,cow,esc50,2,5.0,220500,44100,1,16,812142250f139355c9e04a122033de5c,
422,data/esc50/audio/2-103426-A-3.wav,cow,esc50,2,5.0,220500,44100,1,16,afb432e8a25999b9ed55ad1a610757f8,
423,data/esc50/audio/2-103427-A-3.wav,cow,esc50,2,5.0,220500,44100,1,16,c78375c9bbfb8323334dd2adfc5f8d1b,
424,data/esc50/audio/2-103428-A-3.wav,cow,esc50,2,5.0,220500,44100,1,16,0c70acd33bbd2d639c65dafdc69a22bc,
425,data/esc50/audio/2-104105-A-19.wav,thunderstorm,esc50,2,5.0,220500,44100,1,16,0a2eeea1e03056cf2b29f6b2b8e0d7e5,
426,data/esc50/audio/2-104105-B-19.wav,thunderstorm,esc50,2,5.0,220500,44100,1,16,454a06ea0120445dccb8b4b4f69a4787,
427,data/esc50/audio/2-104168-A-32.wav,keyboard_typing,esc50,2,5.0,220500,44100,1,16,da54f4672370d81ae038612e3e428bd8,
428,data/esc50/audio/2-104475-A-37.wav,clock_alarm,esc50,2,5.0,220500,44100,1,16,a9a9aaebf3202ea513bab21516dfd380,
429,data/esc50/audio/2-104476-A-37.wav,clock_alarm,esc50,2,5.0,220500,44100,1,16,6b9d4dec65d3cb5aff5d4faf0ad5b1ff,
430,data/esc50/audio/2-104877-A-3.wav,cow,esc50,2,5.0,220500,44100,1,16,3cf715d3825b2d12ae0a11ac0cb7f9ed,
431,data/esc50/audio/2-104952-A-16.wav,wind,esc50,2,5.0,220500,44100,1,16,016793774276d4ff2fe18aa75b78f63d,
432,data/esc50/audio/2-104952-B-16.wav,wind,esc50,2,5.0,220500,44100,1,16,c195789aa7f2a236610c88b41ac0f3ed,
433,data/esc50/audio/2-105270-A-47.wav,airplane,esc50,2,5.0,220500,44100,1,16,b2581ba82eddfc6c083378a31551b59d,
434,data/esc50/audio/2-106014-A-44.wav,engine,esc50,2,5.0,220500,44100,1,16,721af552a25874d971216173d811c4b3,
435,data/esc50/audio/2-106015-A-44.wav,engine,esc50,2,5.0,220500,44100,1,16,9a43a34dce28edb76b31f5fc20ec2680,
436,data/esc50/audio/2-106015-B-44.wav,engine,esc50,2,5.0,220500,44100,1,16,30eb7d69e09a95aeaaba31e1d40b803c,
437,data/esc50/audio/2-106019-A-13.wav,crickets,esc50,2,5.0,220500,44100,1,16,1690e59f7c2e3f6666955657aa66717a,
438,data/esc50/audio/2-106072-A-36.wav,vacuum_cleaner,esc50,2,5.0,220500,44100,1,16,d68a002268f12f3f72dadf2ef97b7720,
439,data/esc50/audio/2-106073-A-36.wav,vacuum_cleaner,esc50,2,5.0,220500,44100,1,16,634aa1c5f1c7fcb7009803f030244f1b,
440,data/esc50/audio/2-106486-A-44.wav,engine,esc50,2,5.0,220500,44100,1,16,2268ac95e29705a916fd1b575f506059,
441,data/esc50/audio/2-106487-A-44.wav,engine,esc50,2,5.0,220500,44100,1,16,324404312e45886a07a8861fde5cb734,
442,data/esc50/audio/2-106849-A-47.wav,airplane,esc50,2,5.0,220500,44100,1,16,5cfb3a648e87df9b608060018950494e,
443,data/esc50/audio/2-106881-A-39.wav,glass_breaking,esc50,2,5.0,220500,44100,1,16,c9ba30bcff0506d93c87e43cfc24a482,
444,data/esc50/audio/2-107228-A-44.wav,engine,esc50,2,5.0,220500,44100,1,16,e291c9daf7ba619b1516f20dda57bfe7,
445,data/esc50/audio/2-107228-B-44.wav,engine,esc50,2,5.0,220500,44100,1,16,2b3585e8b5bfead18e0e703189ab04e8,
446,data/esc50/audio/2-107351-A-20.wav,crying_baby,esc50,2,5.0,220500,44100,1,16,88d5c353ff1059fa355057a1e2457d5e,
447,data/esc50/audio/2-107351-B-20.wav,crying_baby,esc50,2,5.0,220500,44100,1,16,df82411be4e4fdfc34f47247fe1cfc5c,
448,data/esc50/audio/2-108017-A-24.wav,coughing,esc50,2,5.0,220500,44100,1,16,660469a7d04639c5200d38301a9a0dcd,
449,data/esc50/audio/2-108760-A-14.wav,chirping_birds,esc50,2,5.0,220500,44100,1,16,772d175834b04016e3a7e78f08a146ac,
450,data/esc50/audio/2-108760-B-14.wav,chirping_birds,esc50,2,5.0,220500,44100,1,16,fe1b9cfcf608afc3a9a2e7e9dec0dd05,
451,data/esc50/audio/2-108761-A-14.wav,chirping_birds,esc50,2,5.0,220500,44100,1,16,285ec997306dcdf32a4e40529a598197,
452,data/esc50/audio/2-108763-A-9.wav,crow,esc50,2,5.0,220500,44100,1,16,91ec76ac2ca804a40f9c9a9545a67901,
453,data/esc50/audio/2-108766-A-9.wav,crow,esc50,2,5.0,220500,44100,1,16,905d03eae60ae0fcfa07279b647351ad,
454,data/esc50/audio/2-108767-A-9.wav,crow,esc50,2,5.0,220500,44100,1,16,289cb0bece2cc658b3a2a4f8f84aef23,
455,data/esc50/audio/2-108767-B-9.wav,crow,esc50,2,5.0,220500,44100,1,16,df30e13af700169419ecdc1dc20a8e3a,
456,data/esc50/audio/2-108767-C-9.wav,crow,esc50,2,5.0,220500,44100,1,16,9f16eeef8553fd5d09bea07ea9a50634,
457,data/esc50/audio/2-109231-A-9.wav,crow,esc50,2,5.0,220500,44100,1,16,71e4ba4bfad050520173235e7e02e319,
458,data/esc50/audio/2-109231-B-9.wav,crow,esc50,2,5.0,220500,44100,1,16,5ba9a36e305bb218473391dd176804bc,
459,data/esc50/audio/2-109231-C-9.wav,crow,esc50,2,5.0,220500,44100,1,16,aa3cd0882af419965b16fd14ac3d260d,
460,data/esc50/audio/2-109316-A-32.wav,keyboard_typing,esc50,2,5.0,220500,44100,1,16,0e0f0d167c08cf431477da3e20b1e627,
461,data/esc50/audio/2-109371-A-16.wav,wind,esc50,2,5.0,220500,44100,1,16,6cbc05866833f64b39eea16c8081be6f,
462,data/esc50/audio/2-109371-B-16.wav,wind,esc50,2,5.0,220500,44100,1,16,2306413bfe823b4ea66cb2bd7c2aeff9,
463,data/esc50/audio/2-109371-C-16.wav,wind,esc50,2,5.0,220500,44100,1,16,f5cce36b4ec0a859d36bf66948669101,
464,data/esc50/audio/2-109371-D-16.wav,wind,esc50,2,5.0,220500,44100,1,16,b0fb1f8a60131ca0308ae5f6c85a7f81,
465,data/esc50/audio/2-109374-A-16.wav,wind,esc50,2,5.0,220500,44100,1,16,1abba3742c074be3cbee44a1829d2cb3,
466,data/esc50/audio/2-109505-A-21.wav,sneezing,esc50,2,5.0,220500,44100,1,16,81cd16bae00f61db322907d0aab6f26f,
467,data/esc50/audio/2-109759-A-26.wav,laughing,esc50,2,5.0,220500,44100,1,16,0da0bba2a059870d2d69c330587dfb4e,
468,data/esc50/audio/2-109759-B-26.wav,laughing,esc50,2,5.0,220500,44100,1,16,8fff7e6036d7df4eb4a6ce219c530f00,
469,data/esc50/audio/2-110010-A-5.wav,cat,esc50,2,5.0,220500,44100,1,16,7f118d1ee568cf2def2a85f3f8f5aae3,
470,data/esc50/audio/2-110011-A-5.wav,cat,esc50,2,5.0,220500,44100,1,16,32656f30a3ae8df02f5ee275a2dbc35a,
471,data/esc50/audio/2-110417-A-28.wav,snoring,esc50,2,5.0,220500,44100,1,16,d2e1388bbb747d55720c388fd334fd74,
472,data/esc50/audio/2-110417-B-28.wav,snoring,esc50,2,5.0,220500,44100,1,16,b9bd41f26e25022945364772336e4365,
473,data/esc50/audio/2-110613-A-13.wav,crickets,esc50,2,5.0,220500,44100,1,16,8f2b5f734a615d7a3f1c749a93dbf14a,
474,data/esc50/audio/2-110614-A-8.wav,sheep,esc50,2,5.0,220500,44100,1,16,7931ea1eedc92e034d81a04527da92b8,
475,data/esc50/audio/2-110614-B-8.wav,sheep,esc50,2,5.0,220500,44100,1,16,65aee610dec080f4dfb7df5e275afd80,
476,data/esc50/audio/2-112213-A-39.wav,glass_breaking,esc50,2,5.0,220500,44100,1,16,a61a4b0b29ff21165ead34bd024619f0,
477,data/esc50/audio/2-112213-B-39.wav,glass_breaking,esc50,2,5.0,220500,44100,1,16,26c24ee794a65906c0ba8853415b4d6a,
478,data/esc50/audio/2-114254-A-30.wav,door_wood_knock,esc50,2,5.0,220500,44100,1,16,ce86c6267052bb5628e1f609eaa77b4e,
479,data/esc50/audio/2-114280-A-0.wav,dog,esc50,2,5.0,220500,44100,1,16,ffa6288810f39a33e32fc90b6e6d824f,
480,data/esc50/audio/2-114587-A-0.wav,dog,esc50,2,5.0,220500,44100,1,16,62ad9d5ca6718021db3400f798a70638,
481,data/esc50/audio/2-114609-A-28.wav,snoring,esc50,2,5.0,220500,44100,1,16,a76d50e20064a33f6fd89bf50ad7456b,
482,data/esc50/audio/2-114609-B-28.wav,snoring,esc50,2,5.0,220500,44100,1,16,425d3196031e60e322d1f1dd08025ea5,
483,data/esc50/audio/2-116400-A-0.wav,dog,esc50,2,5.0,220500,44100,1,16,b38d1ae7bfe3bfe5ce32b47d64f472c1,
484,data/esc50/audio/2-117116-A-37.wav,clock_alarm,esc50,2,5.0,220500,44100,1,16,35f18c1e7a46692eaff46b8f432e8795,
485,data/esc50/audio/2-117271-A-0.wav,dog,esc50,2,5.0,220500,44100,1,16,10943c66cc4057b1af796b15f4dc15a0,
486,data/esc50/audio/2-117330-A-28.wav,snoring,esc50,2,5.0,220500,44100,1,16,19b8f3f5590fce2195485acbc87761c9,
487,data/esc50/audio/2-117615-A-48.wav,fireworks,esc50,2,5.0,220500,44100,1,16,eebc895af3a435522242cce83d391ea4,
488,data/esc50/audio/2-117615-B-48.wav,fireworks,esc50,2,5.0,220500,44100,1,16,e7c7c4313b5f38d5cc71f3e0929ee021,
489,data/esc50/audio/2-117615-C-48.wav,fireworks,esc50,2,5.0,220500,44100,1,16,b3d7cb47bd1187c75c9fa3d4967d3f75,
490,data/esc50/audio/2-117615-D-48.wav,fireworks,esc50,2,5.0,220500,44100,1,16,0d590c698ba186b2e3b64f81191f28df,
491,data/esc50/audio/2-117615-E-48.wav,fireworks,esc50,2,5.0,220500,44100,1,16,51f4f8445dc641c7f773d07362620fb8,
492,data/esc50/audio/2-117616-A-48.wav,fireworks,esc50,2,5.0,220500,44100,1,16,0aa551fd023d5819fe8119b664dc071c,
493,data/esc50/audio/2-117617-A-48.wav,fireworks,esc50,2,5.0,220500,44100,1,16,bb417abb276d4802df557e49e0551488,
494,data/esc50/audio/2-117625-A-10.wav,rain,esc50,2,5.0,220500,44100,1,16,670a69412b5a9aedd6631c01f511c604,
495,data/esc50/audio/2-117795-A-3.wav,cow,esc50,2,5.0,220500,44100,1,16,2a0062036fc70daafd23782d0c195ec3,
496,data/esc50/audio/2-117795-B-3.wav,cow,esc50,2,5.0,220500,44100,1,16,5a5fc38a2fd61e080f0842d2369b1410,
497,data/esc50/audio/2-118072-A-0.wav,dog,esc50,2,5.0,220500,44100,1,16,a005f7306eb9da019d6b306bfbcc4b99,
498,data/esc50/audio/2-118104-A-21.wav,sneezing,esc50,2,5.0,220500,44100,1,16,94692281a36c2fbda2ba5f483f25209f,
499,data/esc50/audio/2-118459-A-32.wav,keyboard_typing,esc50,2,5.0,220500,44100,1,16,9be53286e1dd61d8cb2156c155c67028,
500,data/esc50/audio/2-118459-B-32.wav,keyboard_typing,esc50,2,5.0,220500,44100,1,16,c63a8070daa652ab33c321665b33cac4,
501,data/esc50/audio/2-118624-A-30.wav,door_wood_knock,esc50,2,5.0,220500,44100,1,16,df522e834cc9957a6c9cd88b1f144c6f,
502,data/esc50/audio/2-118625-A-30.wav,door_wood_knock,esc50,2,5.0,220500,44100,1,16,6f7e6c613f67d4bc31d53bf265ac431d,
503,data/esc50/audio/2-118817-A-32.wav,keyboard_typing,esc50,2,5.0,220500,44100,1,16,4294020110c0602dedc2f149e8ba7fbe,
504,data/esc50/audio/2-118964-A-0.wav,dog,esc50,2,5.0,220500,44100,1,16,ad644eeb8874f09a9c98462534119d0b,
505,data/esc50/audio/2-119102-A-21.wav,sneezing,esc50,2,5.0,220500,44100,1,16,1ac73555726758ecb1096ca1ad07a018,
506,data/esc50/audio/2-119139-A-31.wav,mouse_click,esc50,2,5.0,220500,44100,1,16,e34f312bc12f1bd7b02d52deeae2b7bc,
507,data/esc50/audio/2-119161-A-8.wav,sheep,esc50,2,5.0,220500,44100,1,16,026d35651c56e0c756d2ff4d8f27341d,
508,data/esc50/audio/2-119161-B-8.wav,sheep,esc50,2,5.0,220500,44100,1,16,f4f58eda6819750a3196e38f1d5e3230,
509,data/esc50/audio/2-119161-C-8.wav,sheep,esc50,2,5.0,220500,44100,1,16,175787fae30a3c5e4bd4694ac74fcfd3,
510,data/esc50/audio/2-119748-A-38.wav,clock_tick,esc50,2,5.0,220500,44100,1,16,621afc57e662ad43fb58a1e2c0a4dcad,
511,data/esc50/audio/2-120218-A-30.wav,door_wood_knock,esc50,2,5.0,220500,44100,1,16,a1c0c0a53875803436c0b061d276dde3,
512,data/esc50/audio/2-120218-B-30.wav,door_wood_knock,esc50,2,5.0,220500,44100,1,16,8a220f5a6ed424416da3660fdab9d823,
513,data/esc50/audio/2-120333-A-32.wav,keyboard_typing,esc50,2,5.0,220500,44100,1,16,99e6d306173d70cce6c9ea07a0f476c3,
514,data/esc50/audio/2-120586-A-6.wav,hen,esc50,2,5.0,220500,44100,1,16,4a062c457df33638565ab5353be01197,
515,data/esc50/audio/2-120587-A-6.wav,hen,esc50,2,5.0,220500,44100,1,16,4c3b093d8c0f74100032568a135f234d,
516,data/esc50/audio/2-121909-A-35.wav,washing_machine,esc50,2,5.0,220500,44100,1,16,64467b0413ba21c9d0da59f12bc210a7,
517,data/esc50/audio/2-121978-A-29.wav,drinking_sipping,esc50,2,5.0,220500,44100,1,16,002ca4e51c8c7fd5d471f6d8a238a56d,
518,data/esc50/audio/2-122066-A-45.wav,train,esc50,2,5.0,220500,44100,1,16,5301018140989c55fc1fc6ebd5d978e1,
519,data/esc50/audio/2-122066-B-45.wav,train,esc50,2,5.0,220500,44100,1,16,deaab6fb92f9a6418cb4f7bfed2d6fd6,
520,data/esc50/audio/2-122067-A-45.wav,train,esc50,2,5.0,220500,44100,1,16,ad18ed3eb6450d371835330ba69aa997,
521,data/esc50/audio/2-122067-B-45.wav,train,esc50,2,5.0,220500,44100,1,16,84c6881159920f125f348e039747bdca,
522,data/esc50/audio/2-122104-A-0.wav,dog,esc50,2,5.0,220500,44100,1,16,cbd57919a707d118562078259ae657db,
523,data/esc50/audio/2-122104-B-0.wav,dog,esc50,2,5.0,220500,44100,1,16,3dde0b8041ea11e5b9c79b7b3338d21f,
524,data/esc50/audio/2-122616-A-14.wav,chirping_birds,esc50,2,5.0,220500,44100,1,16,6747cee64642ca113310c2526d2f1932,
525,data/esc50/audio/2-122763-A-29.wav,drinking_sipping,esc50,2,5.0,220500,44100,1,16,c4d95eefa5e7e4543ba11708f2a56a87,
526,data/esc50/audio/2-122763-B-29.wav,drinking_sipping,esc50,2,5.0,220500,44100,1,16,9a71064dcf5d73ebaa60210a6fb32f1a,
527,data/esc50/audio/2-122820-A-36.wav,vacuum_cleaner,esc50,2,5.0,220500,44100,1,16,7240486f46ea07ce3981b12f0589c625,
528,data/esc50/audio/2-122820-B-36.wav,vacuum_cleaner,esc50,2,5.0,220500,44100,1,16,dd374ba42e9cffd83955f60a1dd8955b,
529,data/esc50/audio/2-123712-A-33.wav,door_wood_creaks,esc50,2,5.0,220500,44100,1,16,88ea3e86c2deac8c13446f0405b5f059,
530,data/esc50/audio/2-123896-A-24.wav,coughing,esc50,2,5.0,220500,44100,1,16,9a987c96d13590b78b7c56e9f1d7e31d,
531,data/esc50/audio/2-124564-A-15.wav,water_drops,esc50,2,5.0,220500,44100,1,16,69635fb9ec4108ec1ae731c45754f5f0,
532,data/esc50/audio/2-124662-A-11.wav,sea_waves,esc50,2,5.0,220500,44100,1,16,0ccfc6d22feaa82520dd4b0e270d5204,
533,data/esc50/audio/2-125520-A-43.wav,car_horn,esc50,2,5.0,220500,44100,1,16,5aa1f56e5e9c21a269231e92b1a3f92a,
534,data/esc50/audio/2-125821-A-13.wav,crickets,esc50,2,5.0,220500,44100,1,16,2772d8dede5f301d54036d600f169039,
535,data/esc50/audio/2-125875-A-13.wav,crickets,esc50,2,5.0,220500,44100,1,16,13db55a3224b10322b58cff8d474c70c,
536,data/esc50/audio/2-125966-A-11.wav,sea_waves,esc50,2,5.0,220500,44100,1,16,7b6c318243855d7f117ad386845a537c,
537,data/esc50/audio/2-126433-A-17.wav,pouring_water,esc50,2,5.0,220500,44100,1,16,1b0b533806f4de7b22249bf36e00aed1,
538,data/esc50/audio/2-126756-A-29.wav,drinking_sipping,esc50,2,5.0,220500,44100,1,16,aec3808ef67ba00080c6098e48e4814d,
539,data/esc50/audio/2-127108-A-38.wav,clock_tick,esc50,2,5.0,220500,44100,1,16,b9b996526cecc6cb14a3b6a0381c6c2b,
540,data/esc50/audio/2-127109-A-6.wav,hen,esc50,2,5.0,220500,44100,1,16,e1424e9fe3edcfbbddb3bd9334b003c0,
541,data/esc50/audio/2-128465-A-43.wav,car_horn,esc50,2,5.0,220500,44100,1,16,3b7f0e5733dd94b1df26bec712245ea1,
542,data/esc50/audio/2-128465-B-43.wav,car_horn,esc50,2,5.0,220500,44100,1,16,fa1dbe413e97e7051f3b05576792edf2,
543,data/esc50/audio/2-128631-A-21.wav,sneezing,esc50,2,5.0,220500,44100,1,16,2caf5ba5220d342943aa85883046d5b2,
544,data/esc50/audio/2-130245-A-34.wav,can_opening,esc50,2,5.0,220500,44100,1,16,83830a063ce16e9df5841317618ccb17,
545,data/esc50/audio/2-130978-A-21.wav,sneezing,esc50,2,5.0,220500,44100,1,16,14b52e52abf6b5d76a5ccd5ab130392d,
546,data/esc50/audio/2-130979-A-21.wav,sneezing,esc50,2,5.0,220500,44100,1,16,a8e73fdde1bd5da8684e34d29ffadc84,
547,data/esc50/audio/2-131943-A-38.wav,clock_tick,esc50,2,5.0,220500,44100,1,16,e045a3d7ef707bc5188af679beb5235c,
548,data/esc50/audio/2-132157-A-11.wav,sea_waves,esc50,2,5.0,220500,44100,1,16,1e35e809bb0ad5c06abb5598f23c47de,
549,data/esc50/audio/2-132157-B-11.wav,sea_waves,esc50,2,5.0,220500,44100,1,16,dd452db00b9e7cd7d688353617074a86,
550,data/esc50/audio/2-133863-A-11.wav,sea_waves,esc50,2,5.0,220500,44100,1,16,1e4f510808182c601f6664c91f4b1142,
551,data/esc50/audio/2-133889-A-30.wav,door_wood_knock,esc50,2,5.0,220500,44100,1,16,784fcdfddf7e1e211848471ce2f81f44,
552,data/esc50/audio/2-134049-A-6.wav,hen,esc50,2,5.0,220500,44100,1,16,bc4ecfca4b0f66545981bd1ac391aac0,
553,data/esc50/audio/2-134700-A-38.wav,clock_tick,esc50,2,5.0,220500,44100,1,16,c6e26bc07fc6edf458d533b52765bb28,
554,data/esc50/audio/2-134915-A-30.wav,door_wood_knock,esc50,2,5.0,220500,44100,1,16,4545e53b4a7cf22e0d21e3d3cb9f456c,
555,data/esc50/audio/2-135649-A-45.wav,train,esc50,2,5.0,220500,44100,1,16,f371f47bb723a25e11283bafdec88fe9,
556,data/esc50/audio/2-135649-B-45.wav,train,esc50,2,5.0,220500,44100,1,16,209f74104828d3101caa7b3aa2890eb2,
557,data/esc50/audio/2-135649-C-45.wav,train,esc50,2,5.0,220500,44100,1,16,0efccc69ca086868ee14767220082b89,
558,data/esc50/audio/2-135728-A-38.wav,clock_tick,esc50,2,5.0,220500,44100,1,16,d17b29a27dc2fe1d71b6a5a7f7716a02,
559,data/esc50/audio/2-135860-A-49.wav,hand_saw,esc50,2,5.0,220500,44100,1,16,588c1bce834557be6e874b3300805fc5,
560,data/esc50/audio/2-137162-A-11.wav,sea_waves,esc50,2,5.0,220500,44100,1,16,625c689677690bfbfe7f3d033d5a5448,
561,data/esc50/audio/2-138257-A-31.wav,mouse_click,esc50,2,5.0,220500,44100,1,16,5c6655e8266e92cdfbe488cb0d747482,
562,data/esc50/audio/2-138465-A-43.wav,car_horn,esc50,2,5.0,220500,44100,1,16,686f759acc079d9b4f4504fb339437ae,
563,data/esc50/audio/2-139748-A-15.wav,water_drops,esc50,2,5.0,220500,44100,1,16,6a8725739ceda74bb3fa6203178fe649,
564,data/esc50/audio/2-139748-B-15.wav,water_drops,esc50,2,5.0,220500,44100,1,16,cc4fd8bb4a70e8f4c9e03fff79329c2e,
565,data/esc50/audio/2-139749-A-15.wav,water_drops,esc50,2,5.0,220500,44100,1,16,beab22e0c78120be6dd12c9223d5cbf7,
566,data/esc50/audio/2-140147-A-38.wav,clock_tick,esc50,2,5.0,220500,44100,1,16,1c6e3b255a865cb1efe48687c5c39063,
567,data/esc50/audio/2-140841-A-30.wav,door_wood_knock,esc50,2,5.0,220500,44100,1,16,88e94caae5bb739467f174b64661669d,
568,data/esc50/audio/2-141563-A-39.wav,glass_breaking,esc50,2,5.0,220500,44100,1,16,abb1e52ea914d75d5c66fcb562e2fa98,
569,data/esc50/audio/2-141584-A-38.wav,clock_tick,esc50,2,5.0,220500,44100,1,16,7f8c45f8e2bbcf372fecb0aebd08aa57,
570,data/esc50/audio/2-141681-A-36.wav,vacuum_cleaner,esc50,2,5.0,220500,44100,1,16,5f495e7380d2b7f6bf6847b27c88ffe7,
571,data/esc50/audio/2-141681-B-36.wav,vacuum_cleaner,esc50,2,5.0,220500,44100,1,16,81fdce11805ccd09851a1f5d15418ac6,
572,data/esc50/audio/2-141682-A-36.wav,vacuum_cleaner,esc50,2,5.0,220500,44100,1,16,849fb106f806886707e53f26ae60c52e,
573,data/esc50/audio/2-141682-B-36.wav,vacuum_cleaner,esc50,2,5.0,220500,44100,1,16,4ef502997c75222b40ad0a5214d94d35,
574,data/esc50/audio/2-144031-A-34.wav,can_opening,esc50,2,5.0,220500,44100,1,16,7a8d41861d75d13c68362e755a27dd8f,
575,data/esc50/audio/2-144137-A-43.wav,car_horn,esc50,2,5.0,220500,44100,1,16,14d450cf41c8bde60c888a757c59efdf,
576,data/esc50/audio/2-146877-A-31.wav,mouse_click,esc50,2,5.0,220500,44100,1,16,e48b2bca2964620383450eaf70eccab3,
577,data/esc50/audio/2-146877-B-31.wav,mouse_click,esc50,2,5.0,220500,44100,1,16,405b95cb0dbf3b39017902233f6ce8f2,
578,data/esc50/audio/2-151079-A-20.wav,crying_baby,esc50,2,5.0,220500,44100,1,16,6c53d0989e646a1ab2da7719bf1ce80b,
579,data/esc50/audio/2-152895-A-31.wav,mouse_click,esc50,2,5.0,220500,44100,1,16,5771c748716b6b75206dad5bcc14bb57,
580,data/esc50/audio/2-152964-A-31.wav,mouse_click,esc50,2,5.0,220500,44100,1,16,6012a964ab820b86a134a08bcc8a85c9,
581,data/esc50/audio/2-153388-A-31.wav,mouse_click,esc50,2,5.0,220500,44100,1,16,194793386ef8dd1ec7e6a1708a659cb3,
582,data/esc50/audio/2-154688-A-31.wav,mouse_click,esc50,2,5.0,220500,44100,1,16,e7164c796f3d29e9a509eedf006fd4a8,
583,data/esc50/audio/2-155801-A-11.wav,sea_waves,esc50,2,5.0,220500,44100,1,16,78b409b9ef7aea6da5b773dc27c760e9,
584,data/esc50/audio/2-157488-A-6.wav,hen,esc50,2,5.0,220500,44100,1,16,4ed8b42c1f06d8cd8bb8c3d09f8bf5b7,
585,data/esc50/audio/2-158746-A-2.wav,pig,esc50,2,5.0,220500,44100,1,16,8d63fff1fad0ef1a5b7058a37ecdfc7b,
586,data/esc50/audio/2-158746-B-2.wav,pig,esc50,2,5.0,220500,44100,1,16,78d439175ae083da7ba0f36123e40877,
587,data/esc50/audio/2-158746-C-2.wav,pig,esc50,2,5.0,220500,44100,1,16,27a3d45cf8632f29e13891ab9d187a8b,
588,data/esc50/audio/2-158746-D-2.wav,pig,esc50,2,5.0,220500,44100,1,16,b5702137c7322c9d305d125bc923dd58,
589,data/esc50/audio/2-160128-A-7.wav,insects,esc50,2,5.0,220500,44100,1,16,3c174214d957426f2bd1adfc930b044f,
590,data/esc50/audio/2-160888-A-47.wav,airplane,esc50,2,5.0,220500,44100,1,16,c01e85d963db02840994c2c2cb9ec9e9,
591,data/esc50/audio/2-165801-A-48.wav,fireworks,esc50,2,5.0,220500,44100,1,16,6de2231d7fb44c5bbaeae917b3dfe646,
592,data/esc50/audio/2-166644-A-2.wav,pig,esc50,2,5.0,220500,44100,1,16,6dc7d43731810ae3f6b7d7b7c0e720fd,
593,data/esc50/audio/2-166644-B-2.wav,pig,esc50,2,5.0,220500,44100,1,16,e8406baa4e4483b10879848c794c2280,
594,data/esc50/audio/2-166644-C-2.wav,pig,esc50,2,5.0,220500,44100,1,16,4e40fc57170a587ef6f104a89c2c2f84,
595,data/esc50/audio/2-173559-A-39.wav,glass_breaking,esc50,2,5.0,220500,44100,1,16,ee8c9df91674341ddcb652dbe9fce042,
596,data/esc50/audio/2-173607-A-39.wav,glass_breaking,esc50,2,5.0,220500,44100,1,16,5fff66600e76eb6686ebee69b4d198b8,
597,data/esc50/audio/2-173618-A-39.wav,glass_breaking,esc50,2,5.0,220500,44100,1,16,bab980556819ab434beb7f7cb74fcb69,
598,data/esc50/audio/2-182508-A-8.wav,sheep,esc50,2,5.0,220500,44100,1,16,1393121015e56cd47826415b8a62736a,
599,data/esc50/audio/2-182508-B-8.wav,sheep,esc50,2,5.0,220500,44100,1,16,effa1a70bbcc41c38688bfdf1bb4efe5,
600,data/esc50/audio/2-184077-A-49.wav,hand_saw,esc50,2,5.0,220500,44100,1,16,26fb1d47e1fdcd9b6738c1eed020e3b2,
601,data/esc50/audio/2-18766-A-12.wav,crackling_fire,esc50,2,5.0,220500,44100,1,16,0ede0b9968f2f998ff27d73dbc72c070,
602,data/esc50/audio/2-18766-B-12.wav,crackling_fire,esc50,2,5.0,220500,44100,1,16,9c36385c770141d21930f8a60ffed724,
603,data/esc50/audio/2-188822-A-40.wav,helicopter,esc50,2,5.0,220500,44100,1,16,66b2c5a2d8b16109f347a189e09ef81c,
